Id,Series,Season,Round,HomeName,HomeLogo,HomeGoals,AwayName,AwayLogo,AwayGoals,StadiumName,StartDate
292,La Liga,2020,1,Real Valladolid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60264.png,1,Real Sociedad,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60260.png,1,Estadio Nuevo Jose Zorrilla,2020-09-14T00:00:00+10:00
293,La Liga,2020,1,Villarreal,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60346.png,1,Huesca,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60743.png,1,Estadio de la Cerámica,2020-09-14T02:30:00+10:00
294,La Liga,2020,1,Valencia,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60263.png,4,Levante,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60253.png,2,Estadio de Mestalla,2020-09-14T05:00:00+10:00
295,La Liga,2020,1,Atletico Madrid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60246.png,0,Sevilla,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60262.png,0,Estadio Wanda Metropolitano,2021-01-12T17:00:00+11:00
296,La Liga,2020,2,Villarreal,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60346.png,2,Eibar,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60345.png,1,Estadio de la Cerámica,2020-09-20T00:00:00+10:00
297,La Liga,2020,2,Getafe,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60251.png,1,Osasuna,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60256.png,0,Coliseum Alfonso Perez,2020-09-20T02:30:00+10:00
298,La Liga,2020,2,Celta Vigo,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60248.png,2,Valencia,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60263.png,1,Abanca-Balaidos,2020-09-20T05:00:00+10:00
299,La Liga,2020,2,Huesca,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60743.png,0,Cádiz,https://content.foxsports.com.au/fs/match-centre/team-logo/football/61571.png,2,Estadio El Alcoraz,2020-09-21T00:00:00+10:00
300,La Liga,2020,2,Granada,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60252.png,2,Alaves,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60545.png,1,Nuevo Estadio de Los Cármenes,2020-09-21T02:30:00+10:00
301,La Liga,2020,2,Real Betis,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60258.png,2,Real Valladolid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60264.png,0,Benito Villamarín,2020-09-21T02:30:00+10:00
302,La Liga,2020,2,Real Sociedad,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60260.png,0,Real Madrid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60259.png,0,Reale Arena,2020-09-21T05:00:00+10:00
303,La Liga,2020,2,Athletic Bilbao,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60245.png,0,Barcelona,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60247.png,0,San Mames Stadium,2021-01-06T17:00:00+11:00
304,La Liga,2020,3,Alaves,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60545.png,0,Getafe,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60251.png,0,Estadio de Mendizorroza,2020-09-26T21:00:00+10:00
305,La Liga,2020,3,Valencia,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60263.png,1,Huesca,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60743.png,1,Estadio de Mestalla,2020-09-27T00:00:00+10:00
306,La Liga,2020,3,Elche CF,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60343.png,0,Real Sociedad,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60260.png,3,Estadio Manuel Martinez Valero,2020-09-27T02:30:00+10:00
307,La Liga,2020,3,Real Betis,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60258.png,2,Real Madrid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60259.png,3,Benito Villamarín,2020-09-27T05:00:00+10:00
308,La Liga,2020,3,Osasuna,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60256.png,1,Levante,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60253.png,3,Estadio El Sadar,2020-09-27T20:00:00+10:00
309,La Liga,2020,3,Eibar,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60345.png,1,Athletic Bilbao,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60245.png,2,Estadio Municipal de Ipurua,2020-09-27T22:00:00+10:00
310,La Liga,2020,3,Atletico Madrid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60246.png,6,Granada,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60252.png,1,Estadio Wanda Metropolitano,2020-09-28T00:00:00+10:00
311,La Liga,2020,3,Real Valladolid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60264.png,1,Celta Vigo,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60248.png,1,Estadio Nuevo Jose Zorrilla,2020-09-28T02:30:00+10:00
312,La Liga,2020,3,Cádiz,https://content.foxsports.com.au/fs/match-centre/team-logo/football/61571.png,1,Sevilla,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60262.png,3,Ramón de Carranza,2020-09-28T02:30:00+10:00
313,La Liga,2020,3,Barcelona,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60247.png,4,Villarreal,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60346.png,0,Camp Nou,2020-09-28T05:00:00+10:00
314,La Liga,2020,4,Real Sociedad,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60260.png,0,Valencia,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60263.png,1,Reale Arena,2020-09-30T03:00:00+10:00
315,La Liga,2020,4,Getafe,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60251.png,3,Real Betis,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60258.png,0,Coliseum Alfonso Perez,2020-09-30T05:30:00+10:00
316,La Liga,2020,4,Villarreal,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60346.png,3,Alaves,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60545.png,1,Estadio de la Cerámica,2020-10-01T03:00:00+10:00
317,La Liga,2020,4,Huesca,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60743.png,0,Atletico Madrid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60246.png,0,Estadio El Alcoraz,2020-10-01T03:00:00+10:00
318,La Liga,2020,4,Real Madrid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60259.png,1,Real Valladolid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60264.png,0,Alfredo Di Stéfano,2020-10-01T05:30:00+10:00
319,La Liga,2020,4,Eibar,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60345.png,0,Elche CF,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60343.png,1,Estadio Municipal de Ipurua,2020-10-01T05:30:00+10:00
320,La Liga,2020,4,Athletic Bilbao,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60245.png,0,Cádiz,https://content.foxsports.com.au/fs/match-centre/team-logo/football/61571.png,1,San Mames Stadium,2020-10-02T03:00:00+10:00
321,La Liga,2020,4,Sevilla,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60262.png,1,Levante,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60253.png,0,Estadio Ramon Sanchez Pizjuan,2020-10-02T03:00:00+10:00
322,La Liga,2020,4,Celta Vigo,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60248.png,0,Barcelona,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60247.png,3,Abanca-Balaidos,2020-10-02T05:30:00+10:00
323,La Liga,2020,4,Granada,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60252.png,0,Osasuna,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60256.png,0,Nuevo Estadio de Los Cármenes,2021-01-12T17:00:00+11:00
324,La Liga,2020,5,Real Valladolid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60264.png,1,Eibar,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60345.png,2,Estadio Nuevo Jose Zorrilla,2020-10-03T21:00:00+10:00
325,La Liga,2020,5,Atletico Madrid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60246.png,0,Villarreal,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60346.png,0,Estadio Wanda Metropolitano,2020-10-04T00:00:00+10:00
326,La Liga,2020,5,Real Sociedad,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60260.png,3,Getafe,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60251.png,0,Reale Arena,2020-10-04T03:30:00+11:00
327,La Liga,2020,5,Elche CF,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60343.png,0,Huesca,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60743.png,0,Estadio Manuel Martinez Valero,2020-10-04T03:30:00+11:00
328,La Liga,2020,5,Valencia,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60263.png,0,Real Betis,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60258.png,2,Estadio de Mestalla,2020-10-04T06:00:00+11:00
329,La Liga,2020,5,Osasuna,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60256.png,2,Celta Vigo,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60248.png,0,Estadio El Sadar,2020-10-04T21:00:00+11:00
330,La Liga,2020,5,Alaves,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60545.png,1,Athletic Bilbao,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60245.png,0,Estadio de Mendizorroza,2020-10-04T23:00:00+11:00
331,La Liga,2020,5,Levante,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60253.png,0,Real Madrid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60259.png,2,Estadio de la Cerámica,2020-10-05T01:00:00+11:00
332,La Liga,2020,5,Cádiz,https://content.foxsports.com.au/fs/match-centre/team-logo/football/61571.png,1,Granada,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60252.png,1,Ramón de Carranza,2020-10-05T03:30:00+11:00
333,La Liga,2020,5,Barcelona,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60247.png,1,Sevilla,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60262.png,1,Camp Nou,2020-10-05T06:00:00+11:00
334,La Liga,2020,6,Eibar,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60345.png,0,Osasuna,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60256.png,0,Estadio Municipal de Ipurua,2020-10-18T21:00:00+11:00
335,La Liga,2020,6,Athletic Bilbao,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60245.png,2,Levante,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60253.png,0,San Mames Stadium,2020-10-18T23:00:00+11:00
336,La Liga,2020,6,Villarreal,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60346.png,2,Valencia,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60263.png,1,Estadio de la Cerámica,2020-10-19T01:00:00+11:00
337,La Liga,2020,6,Huesca,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60743.png,2,Real Valladolid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60264.png,2,Estadio El Alcoraz,2020-10-19T03:30:00+11:00
338,La Liga,2020,6,Real Betis,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60258.png,0,Real Sociedad,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60260.png,3,Benito Villamarín,2020-10-19T06:00:00+11:00
339,La Liga,2020,7,Elche CF,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60343.png,2,Valencia,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60263.png,1,Estadio Manuel Martinez Valero,2020-10-24T06:00:00+11:00
340,La Liga,2020,7,Barcelona,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60247.png,1,Real Madrid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60259.png,3,Camp Nou,2020-10-25T01:00:00+11:00
341,La Liga,2020,7,Osasuna,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60256.png,1,Athletic Bilbao,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60245.png,0,Estadio El Sadar,2020-10-25T03:30:00+11:00
342,La Liga,2020,7,Sevilla,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60262.png,0,Eibar,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60345.png,1,Estadio Ramon Sanchez Pizjuan,2020-10-25T03:30:00+11:00
343,La Liga,2020,7,Atletico Madrid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60246.png,2,Real Betis,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60258.png,0,Estadio Wanda Metropolitano,2020-10-25T06:00:00+11:00
344,La Liga,2020,7,Real Valladolid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60264.png,0,Alaves,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60545.png,2,Estadio Nuevo Jose Zorrilla,2020-10-26T00:00:00+11:00
345,La Liga,2020,7,Cádiz,https://content.foxsports.com.au/fs/match-centre/team-logo/football/61571.png,0,Villarreal,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60346.png,0,Ramón de Carranza,2020-10-26T02:00:00+11:00
346,La Liga,2020,7,Getafe,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60251.png,0,Granada,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60252.png,1,Coliseum Alfonso Perez,2020-10-26T04:30:00+11:00
347,La Liga,2020,7,Real Sociedad,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60260.png,4,Huesca,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60743.png,1,Reale Arena,2020-10-26T07:00:00+11:00
348,La Liga,2020,7,Levante,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60253.png,1,Celta Vigo,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60248.png,1,Estadio de la Cerámica,2020-10-27T07:00:00+11:00
349,La Liga,2020,8,Eibar,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60345.png,0,Cádiz,https://content.foxsports.com.au/fs/match-centre/team-logo/football/61571.png,2,Estadio Municipal de Ipurua,2020-10-31T07:00:00+11:00
350,La Liga,2020,8,Real Madrid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60259.png,4,Huesca,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60743.png,1,Alfredo Di Stéfano,2020-11-01T00:00:00+11:00
351,La Liga,2020,8,Athletic Bilbao,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60245.png,2,Sevilla,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60262.png,1,San Mames Stadium,2020-11-01T02:15:00+11:00
352,La Liga,2020,8,Osasuna,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60256.png,1,Atletico Madrid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60246.png,3,Estadio El Sadar,2020-11-01T04:30:00+11:00
353,La Liga,2020,8,Alaves,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60545.png,1,Barcelona,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60247.png,1,Estadio de Mendizorroza,2020-11-01T07:00:00+11:00
354,La Liga,2020,8,Real Betis,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60258.png,3,Elche CF,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60343.png,1,Benito Villamarín,2020-11-02T00:00:00+11:00
355,La Liga,2020,8,Celta Vigo,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60248.png,1,Real Sociedad,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60260.png,4,Abanca-Balaidos,2020-11-02T02:00:00+11:00
356,La Liga,2020,8,Granada,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60252.png,1,Levante,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60253.png,1,Nuevo Estadio de Los Cármenes,2020-11-02T04:30:00+11:00
357,La Liga,2020,8,Valencia,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60263.png,2,Getafe,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60251.png,2,Estadio de Mestalla,2020-11-02T07:00:00+11:00
358,La Liga,2020,8,Villarreal,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60346.png,2,Real Valladolid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60264.png,0,Estadio de la Cerámica,2020-11-03T07:00:00+11:00
359,La Liga,2020,10,Osasuna,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60256.png,1,Huesca,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60743.png,1,Estadio El Sadar,2020-11-21T07:00:00+11:00
360,La Liga,2020,10,Levante,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60253.png,1,Elche CF,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60343.png,1,Ciutat de València,2020-11-22T00:00:00+11:00
361,La Liga,2020,10,Villarreal,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60346.png,1,Real Madrid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60259.png,1,Estadio de la Cerámica,2020-11-22T02:15:00+11:00
362,La Liga,2020,10,Sevilla,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60262.png,4,Celta Vigo,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60248.png,2,Estadio Ramon Sanchez Pizjuan,2020-11-22T04:30:00+11:00
363,La Liga,2020,10,Atletico Madrid,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60246.png,1,Barcelona,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60247.png,0,Estadio Wanda Metropolitano,2020-11-22T07:00:00+11:00
